Clase,m00,m10,m01,m20,m11,m02,m30,m21,m12,m03,mu20,mu11,mu02,mu30,mu21,mu12,mu03,nu20,nu11,nu02,nu30,nu21,nu12,nu03
gatto,4268190.0,276637770.0,673186995.0,23868309060.0,39948614670.0,120687916485.0,2514545890380.0,3174293103750.0,6698259130830.0,23571932315535.0,5938353788.427531,-3683217345.3978953,14511591101.844608,197774216430.97607,-112814823994.61523,37860214897.0,-40785169953.49195,0.00032597071119712953,-0.00020218077607849606,0.0007965766002841698,5.25484986774985e-06,-2.9974835630569904e-06,1.0059437920408374e-06,-1.083659684279729e-06
gatto,8129400.0,1146780645.0,647488605.0,210056263005.0,100074205575.0,76925843115.0,42142142169375.0,19369535864625.0,12895366679295.0,11165642854365.0,48284687274.11996,8735681197.795,25354817749.678326,-1112261157665.2192,174409909245.26562,652202848070.2422,999761239914.1035,0.0007306214807995973,0.0001321842739975064,0.0003836573360101881,-5.902833565772689e-06,9.256033615858737e-07,3.4612778093976562e-06,5.305790069223804e-06
gatto,11358465.0,1281848535.0,1654311480.0,191947707285.0,189902528490.0,297291526110.0,32527837854495.0,29242517321580.0,34577684550720.0,59012909041560.0,47285935938.110596,3206813261.60587,56348188004.03319,192949047193.31784,562357327771.75,93021068656.25,-700062133245.1829,0.00036651580002065707,2.48561798508686e-05,0.00043675779692810344,4.437552743344405e-07,1.293341604373458e-06,2.1393518361912176e-07,-1.6100430062145873e-06
gatto,3977235.0,458164620.0,540204750.0,54950141760.0,63414680610.0,86192958000.0,6833866172940.0,7744668868320.0,10245756969480.0,15130391504220.0,2171058044.8701653,1184839022.57934,12820081636.75707,3589665097.667825,8130737430.621094,-5252886540.9296875,-59252386392.042984,0.0001372489180771213,7.490259154001258e-05,0.0008104538422925967,1.1378913629043302e-07,2.577370212713594e-07,-1.6651175144788966e-07,-1.8782470473576986e-06
gatto,11599440.0,1461403470.0,1332552225.0,241837260570.0,176403523365.0,204066815355.0,44836379429700.0,30107812372455.0,27698467326735.0,34990663569285.0,57716294201.96489,8516414541.537748,50982232620.62224,-175741587941.97452,179417968381.89062,31520787562.140625,-166435728450.48572,0.0004289675030710507,6.329694467592937e-05,0.00037891762336174486,-3.8351467729956114e-07,3.9153751284211e-07,6.878670445446165e-08,-3.632068279073515e-07
gatto,10604685.0,1490300070.0,1493266740.0,240555006330.0,213430619355.0,256686307860.0,42709277970960.0,34995132892065.0,37023793094085.0,49094821533480.0,31119808712.90863,3578508976.363437,46416454791.26413,156873163187.01468,116313346833.95312,-56700993027.390625,-121673100519.52373,0.00027672052512558776,3.1820468186077286e-05,0.00041273986812710733,4.283553758727241e-07,3.1760338345875016e-07,-1.5482683390306684e-07,-3.3223864202003007e-07
gatto,12446040.0,1562803965.0,1548972255.0,278990826105.0,199583977065.0,272301675285.0,56195437135635.0,36167553197505.0,35613253465815.0,54046586257185.0,82755217588.5786,5085166054.510623,79524290127.97133,381030820111.6419,168690556735.73438,155573748206.03125,362878184570.71857,0.0005342358155466034,3.2827873739967384e-05,0.0005133781920977628,6.972397274541042e-07,3.0868305552827084e-07,2.846809026272582e-07,6.640226279727062e-07
gatto,3267315.0,292505910.0,404529195.0,37512732270.0,31744271445.0,61331902575.0,5825613864840.0,3899767524645.0,4544646600915.0,10296853321485.0,11326182339.880592,-4471147118.87965,11246780813.753222,439342129935.9218,55840179430.32617,161070213184.46094,-81652440690.13322,0.0010609661692311575,-0.00041882919490740604,0.0010535283291471392,2.2768023694737842e-05,2.8938051731426456e-06,8.347140372891513e-06,-4.231473782487636e-06
gatto,1002150.0,99590250.0,208954650.0,13534610520.0,20512926495.0,46476453510.0,2149895891910.0,2719951379745.0,4527422700375.0,10587437868450.0,3637671044.8091607,-252274155.76335815,2908079756.9465675,81873756620.83084,-51960720849.615234,13952752431.957031,-315904597241.7937,0.003622079360497179,-0.0002511928653035331,0.0028956152264912704,8.143533562368135e-05,-5.168247942052099e-05,1.3878037652928042e-05,-0.0003142129781657537
gatto,5930025.0,795939405.0,777275955.0,166777002555.0,116255378475.0,135643307445.0,37651496516835.0,24777723102135.0,20962926224355.0,26879238573345.0,59944478841.90366,11927899055.687798,33762133213.666737,-825362151759.1414,-284485520517.2656,-370270799150.3047,249119812184.45755,0.0017046536009215321,0.00033919614399071534,0.0009601007977608392,-9.638362120871305e-06,-3.3221470830057367e-06,-4.323925003574066e-06,2.909155643010324e-06
gatto,1425705.0,248813700.0,192773370.0,48976362840.0,32913819765.0,33809440200.0,10292708683320.0,6487511454705.0,5570730497505.0,6306478839840.0,5553454659.352531,-728943254.8175635,7744039446.578429,-193009788533.85034,119717010295.27344,-132560306378.57812,-359170006328.8723,0.002732145884783612,-0.00035861989267105547,0.0038098529300026685,-7.952527016466184e-05,4.932665674294285e-05,-5.4618443229981144e-05,-0.00014798778862626147
gatto,11517840.0,1484590110.0,1333574520.0,273655014600.0,170661852075.0,224921343420.0,56168982456180.0,31967669107575.0,28640375734545.0,43876719815010.0,82299014281.38019,-1229018378.1402764,70515569386.56747,-319572130169.2786,599793040326.5,-66224355562.72656,1505502140209.9937,0.0006203725186110536,-9.264378599473173e-06,0.0005315485460381111,-7.098086613285624e-07,1.332213465557294e-06,-1.4709236736140314e-07,3.3439037947510936e-06
gatto,856545.0,134523975.0,31753620.0,23711735235.0,3262294815.0,3469141380.0,4413666178335.0,442188570375.0,253711483725.0,601233576660.0,2584182275.376598,-1724744024.8035135,2291979195.7546887,-122074292482.25864,104909634598.51855,-163253130571.76526,302691094984.66986,0.003522271062677029,-0.0023508465432088,0.003123994802683963,-0.0001797830546691504,0.00015450406624381758,-0.00024042856117932572,0.0004457836991797655
gatto,2767005.0,408638775.0,339406785.0,64948764945.0,47676783900.0,48042342975.0,10858609801425.0,7312420800510.0,6412061646450.0,7473251099025.0,4599886488.509815,-2447727204.637821,6409976678.576168,-91846632334.65854,68639525511.07031,-82474409418.17969,7750918933.84852,0.0006007962688532311,-0.0003197003611698612,0.0008372141533371604,-7.211712039779283e-06,5.389511623347026e-06,-6.4758138241540084e-06,6.085949367301469e-07
gatto,5936655.0,839279970.0,865158135.0,127438207380.0,121199289150.0,151886348955.0,20375838406260.0,18414104004840.0,21149029598370.0,29485026057075.0,8787069989.802843,-1110310041.473305,25805483794.959835,-124924825155.57608,156266911724.89844,85813552.3984375,-170960160670.0696,0.0002493219202176764,-3.1503633395243217e-05,0.0007321977381962193,-1.454769616666325e-06,1.819753239474627e-06,9.993125751585514e-10,-1.9908584790371374e-06
gatto,11252385.0,1643830470.0,1507810410.0,298200678630.0,209773687050.0,248690705850.0,59651569584810.0,37286255731560.0,34073359196790.0,45622994200740.0,58057934305.09279,-10498254848.64574,46645341022.51068,-874813451196.2734,394931349811.5625,556322232022.5312,-202232779527.8518,0.00045853491805868785,-8.291401484397514e-05,0.0003683995629465636,-2.0597001203120613e-06,9.298441257499324e-07,1.3098300748144272e-06,-4.761459483218487e-07
gatto,7879500.0,935417010.0,1137431835.0,128103277470.0,128595481785.0,201635311815.0,19189915957920.0,16980958296345.0,22076995136325.0,39317054338845.0,17054989812.491272,-6435051392.804843,37443271803.39175,-67275479880.60211,16705120875.921875,-2354550879.8125,-599788281880.163,0.0002746971443047055,-0.00010364651404029754,0.0006030821449264866,-3.8602030954761264e-07,9.585239589517938e-08,-1.35101891667501e-08,-3.4415281562513186e-06
gatto,1502205.0,217040190.0,241001775.0,32039081790.0,35113920495.0,41391895545.0,4842695616000.0,5240901120825.0,6077518840335.0,7497139963635.0,680882293.1030376,293725490.76472485,2727495178.105585,16905498371.19572,15931124448.330078,2927421173.8046875,-18600335068.81705,0.00030172662421398756,0.00013016170588038138,0.001208663995210093,6.11230434098258e-06,5.7600124518171355e-06,1.0584301483248805e-06,-6.72508472028084e-06
gatto,6094245.0,730489830.0,913246545.0,102352821570.0,109254580680.0,167045170755.0,16036833968880.0,15415758469410.0,20023720998360.0,33394471596975.0,14792280152.083767,-212188937.09569612,30191589720.033875,222091428022.89133,128654496952.35938,64359869990.33594,-686559777821.341,0.00039828624122860526,-5.7132459172788655e-06,0.0008129169176541428,2.4223228300687436e-06,1.403218160795419e-06,7.019648790847436e-07,-7.488219778802733e-06
gatto,7319265.0,679465860.0,1079179635.0,92985666870.0,94312410705.0,184741029885.0,14997100801020.0,12233469414045.0,15375236282985.0,34929315027705.0,29909134608.148624,-5870561053.743688,25622773530.197525,811925398262.8937,-386724881812.48047,-43585535551.21875,134577035183.77397,0.0005583016411269242,-0.00010958337356066305,0.0004782898836610066,5.602056033182932e-06,-2.6682925081228772e-06,-3.007278906616427e-07,9.285435502967534e-07
gatto,2745840.0,236506635.0,414965070.0,21406639275.0,36617883210.0,70363103700.0,2027109785445.0,3393519642330.0,6292274053110.0,12861334591200.0,1035682336.8596776,875817995.6250012,7651507496.25,4885726348.939273,7568130497.353516,-33006602706.29883,-84957596204.0625,0.0001373650077425387,0.00011616182053936401,0.0010148376090408102,3.910579056754451e-07,6.05759932259832e-07,-2.641877994372118e-06,-6.8000819673402004e-06
gatto,2195295.0,289487475.0,331683855.0,49667421765.0,42343099350.0,52797486585.0,9430959558915.0,7101392332920.0,6583289101530.0,8686295845125.0,11493509747.765133,-1395132496.843416,2683866471.228947,-149780500187.1798,-34839996367.32422,42607676819.234375,-101800624729.17093,0.0023848819794030445,-0.0002894874084261688,0.0005568973205597661,-2.097601843042651e-05,-4.879169217646513e-06,5.966994456027425e-06,-1.4256674118990529e-05
gatto,4278135.0,406076535.0,520994325.0,44141486085.0,47218328580.0,80024803545.0,5463259183845.0,4915555681740.0,7104865395690.0,14035682902935.0,5597084779.8503895,-2233960852.349348,16577743860.767124,210850995194.27124,-35934998861.74219,53093283562.40625,252506483371.00766,0.0003058108679355978,-0.00012205809525175053,0.0009057669193659658,5.569797972783442e-06,-9.492517862089986e-07,1.402501623868747e-06,6.670161067528726e-06
gatto,1795455.0,236365620.0,426836085.0,39306150840.0,56078709030.0,101701317735.0,7213854802380.0,9322581913290.0,13335594760200.0,24285662598975.0,8189410894.980826,-112827861.42735444,228964789.29697147,-116884804217.72435,7981276612.410156,603342454.0078125,-801372486.9467775,0.0025404088231036665,-3.499994057419195e-05,7.102637520198089e-05,-2.7059623014060202e-05,1.847719536753989e-06,1.3967786029241312e-07,-1.8552315278063666e-07
gatto,7238940.0,809227710.0,966853155.0,123497519490.0,99006616710.0,156375133845.0,21807723412350.0,14862079050210.0,14799410842320.0,28710659715825.0,33035450923.07666,-9076108734.184505,27239511318.29664,616220307451.9794,396606345610.9531,-257014923440.47656,548386449422.4401,0.0006304204391649543,-0.0001732007372152011,0.0005198156588782538,4.370675502814775e-06,2.813016088662034e-06,-1.8229338049308676e-06,3.889549227088741e-06
gatto,3648540.0,500557095.0,613494555.0,71287269855.0,85736427420.0,113760715005.0,10501222261095.0,12442151177070.0,16118421080670.0,22546602049515.0,2613936040.6964545,1568773440.8418257,10602857611.454067,3818595192.058906,24890231765.84375,-16416677993.976562,-147727751613.41455,0.00019636167722933485,0.00011784794242879022,0.0007964980288707505,1.5017783586013143e-07,9.788838440966252e-07,-6.456356458718373e-07,-5.809841818248276e-06
gatto,8978295.0,1154360010.0,1046474610.0,221986381650.0,133668104985.0,186634052730.0,47247989234970.0,26024666885745.0,23831020060905.0,38422811243760.0,73567663765.68007,-879539224.1005219,64661104706.49975,-210836733859.49832,376979619127.1406,40082467219.03906,1596197036591.132,0.0009126394186333894,-1.0911073222401688e-05,0.000802149612844745,-8.728941893234488e-07,1.5607494624192756e-06,1.659471387588591e-07,6.608483696129587e-06
gatto,6950790.0,746976600.0,1123216350.0,99104438280.0,116022795525.0,208040714700.0,15126838408170.0,14942131136715.0,20953562326005.0,41415447914160.0,18829528385.216816,-4685257831.152321,26534012741.327328,429353584590.27057,-65683730945.625,110402148766.96094,-778548178522.9452,0.00038973652389034545,-9.697619947172664e-05,0.0005492051462524175,3.3707742997380728e-06,-5.156706270280904e-07,8.667465209465127e-07,-6.112235428935327e-06
gatto,3841320.0,173983695.0,598471230.0,10034013615.0,25714187250.0,105317157810.0,647400671565.0,1433677758090.0,4345620588330.0,20169160254480.0,2153825001.228424,-1392181380.209112,12076341336.05017,-2171774524.419608,-3493513433.288086,9322842584.210938,-2024307396.2293038,0.00014596523774579686,-9.434846657996573e-05,0.0008184165534389259,-7.509543127632175e-08,-1.2079840471123618e-07,3.223644428602348e-07,-6.999632569882585e-08
gatto,4749885.0,641893650.0,690287805.0,92097231570.0,89776323060.0,114237698625.0,13864026875730.0,12460359205740.0,14433800998860.0,20602675212525.0,5352508716.641977,-3508326716.1394687,13920058570.194868,-28543331954.35292,24342219096.859375,15569180239.625,-45105435613.91061,0.00023724179058883869,-0.0001555012343127513,0.0006169853792160456,-5.804929248130286e-07,4.950538354307486e-07,3.1663433647811537e-07,-9.173205947489844e-07
gatto,6257445.0,745660035.0,935378760.0,110128760205.0,109359972180.0,167621598510.0,17754221006775.0,16550836801800.0,19456766849850.0,32166674761980.0,21273182921.26819,-2103182337.5157871,27798807473.22101,-439105475876.5267,589756020413.4375,111142103985.875,-1200699796016.4392,0.0005432983578594542,-5.371342476019178e-05,0.0007099570622105918,-4.483077538268604e-06,6.021154627817973e-06,1.1347129500956085e-06,-1.2258627098603085e-05
gatto,13157490.0,1501425465.0,1389173955.0,236438186625.0,143708394660.0,202661061045.0,42787458288105.0,20947865489580.0,19251092270460.0,34049661040815.0,65107756052.720146,-14812808954.957283,55991424415.951294,947928095771.8645,-634755031550.8203,-747048789548.2344,829409708656.6377,0.00037608553538680484,-8.556404834312855e-05,0.00032342636431044827,1.5095335645810761e-06,-1.0108193118091598e-06,-1.1896421545396667e-06,1.3207982753028635e-06
gatto,7746645.0,1066860330.0,956333640.0,193630103190.0,133128671100.0,150719454420.0,38229771296760.0,25192350454470.0,20778443489580.0,26378844273660.0,46703147878.67374,1423342824.275306,32658793192.37829,-1300599244678.1084,896413647286.0781,-329918663088.0781,-291216069577.7979,0.0007782494907441487,2.3718226253704335e-05,0.0005442179023203061,-7.786806122207306e-06,5.366910141828489e-06,-1.9752530812829386e-06,-1.7435371293290082e-06
gatto,13503525.0,1770620550.0,1776266250.0,313449088050.0,227209359480.0,299997049590.0,61685121597180.0,39296779869480.0,38071999848960.0,57004410280920.0,81280292710.83466,-5699716077.7849245,66345333398.18618,-730618726011.7275,-439879066872.59375,235026589287.46875,88265244221.4144,0.0004457495909728206,-3.1257836624340446e-05,0.00036384471855198885,-1.0903675474060558e-06,-6.564707996458274e-07,3.5075116009615424e-07,1.3172610341957666e-07
gatto,3296895.0,533644875.0,453991290.0,91353291255.0,74215131915.0,72774838620.0,16368678435375.0,12830974345515.0,12017992695345.0,12812895666870.0,4976002134.853435,730800383.9264485,10259019524.801609,-28887082216.628056,14802067761.554688,37182364237.21875,-33783975956.160736,0.00045779424230075013,6.723393579142022e-05,0.0009438340143002145,-1.4636623035344579e-06,7.499971244752187e-07,1.883970990291919e-06,-1.711780085635765e-06
gatto,7562535.0,902097945.0,1197072255.0,125930349285.0,138973704600.0,217715885685.0,19227135501135.0,19310787355320.0,24924668522640.0,42613196894535.0,18323481697.184124,-3819210904.128722,28231541653.43055,-165919826434.4678,288445961163.10156,163485896491.29688,-786540982335.9526,0.00032038575887580217,-6.677883625217691e-05,0.0004936280149344194,-1.0549449334538912e-06,1.8339857981013317e-06,1.0394696155421766e-06,-5.000954027618172e-06
gatto,6824055.0,711182760.0,934843260.0,91363147260.0,95088891570.0,145460752620.0,13018831823220.0,12178716413550.0,14592393810330.0,24553814297160.0,17245790626.558804,-2337698604.6392093,17394387274.552525,-97374476847.8726,149921139038.35938,73399465903.97656,-138990141289.67883,0.0003703378255666236,-5.01999726668932e-05,0.0003735288047856184,-8.004585378206019e-07,1.2324138688881297e-06,6.033740160278336e-07,-1.1425565391435101e-06
gatto,8725590.0,1125068160.0,1422689370.0,171705953910.0,186431012805.0,258998428560.0,29135999823690.0,29087206587315.0,34308033005265.0,50611507551510.0,26640879267.965965,2990980468.222845,27031874606.51412,126326934618.4551,319598989728.3906,-62291259217.671875,-432631866768.60016,0.00034991209104986873,3.928474805197665e-05,0.00035504758207950026,5.617058564104075e-07,1.421079556592522e-06,-2.769747022788399e-07,-1.9236741077241993e-06
gatto,7140765.0,1015401585.0,937560795.0,167021336925.0,134699114100.0,139240622025.0,30223604173935.0,22303730010420.0,20124122200380.0,22447875565095.0,22633392661.253445,1379964502.3224356,16141732155.212654,36685012361.659355,-18121179917.40625,-37968210424.625,-72716940930.61551,0.0004438744797506318,2.70631555202643e-05,0.0003165633659038135,2.6923208696423926e-07,-1.3299172532150307e-07,-2.7864950487526003e-07,-5.336711780657929e-07
gatto,1395105.0,178564770.0,200033475.0,25345028340.0,25566072285.0,29382047325.0,3897455013540.0,3624052089135.0,3744483701805.0,4416135305595.0,2489847486.1195397,-36969389.7669528,700771635.6607573,16078885174.314842,-514686600.2519531,-5634240364.451172,2310826462.9529095,0.0012792603962860712,-1.899452736257102e-05,0.000360049924880571,6.994210449868526e-06,-2.2388532282325427e-07,-2.4508579050658384e-06,1.0051944783358827e-06
gatto,7402650.0,849856860.0,895928985.0,118279223970.0,107262746610.0,127070648595.0,18620663886090.0,15556161883020.0,15555061854330.0,19751749543485.0,20711909226.082676,4406148773.402688,18638027011.76559,286050448287.5601,229356401125.8828,-99744898621.64062,-138826731918.73865,0.00037795987920739426,8.040530884849103e-05,0.0003401147794313414,1.9185564942133275e-06,1.5383063215027855e-06,-6.689946621682005e-07,-9.311187228951869e-07
gatto,6305130.0,811011690.0,542988840.0,122662557690.0,75911280735.0,73996818510.0,20420785124460.0,11787950189475.0,11078485442505.0,12605867678550.0,18344334066.275166,6068105926.623385,27235390852.751755,-76128810370.55722,-336622911607.1172,515322996907.9844,1542420419159.6296,0.0004614385351123907,0.00015263884203001028,0.000685086676512919,-7.626300783472962e-07,-3.3721629985133273e-06,5.162313920225036e-06,1.5451393491932324e-05
gatto,6523155.0,992802210.0,938886795.0,158660928090.0,145793025015.0,163476581925.0,26483940043530.0,23818783475355.0,25625682185835.0,31244423646015.0,7559777162.130864,2897618571.9801674,28341296342.276283,35136206162.16405,100479294304.03906,-89019280977.29688,-443393344231.0079,0.00017766161178864044,6.809666142349497e-05,0.0006660461387103969,3.233036601510198e-07,9.24554104332093e-07,-8.191054899650427e-07,-4.079856840971385e-06
gatto,2835855.0,420101280.0,316327755.0,67529411100.0,46243746630.0,38987952915.0,11743341632640.0,7348398634740.0,5632041434490.0,5195033293665.0,5295945193.72538,-616792704.7073135,3702915921.4513106,170514830795.7695,-1482159676.734375,-6001279615.746094,20000797849.60996,0.000658529810796681,-7.669573008665514e-05,0.00046044292981703314,1.2590764632694382e-05,-1.094422318031934e-07,-4.4313271041711826e-07,1.4768529928763635e-06
gatto,11453580.0,1505231085.0,1390590480.0,281899565715.0,183666315045.0,245995235490.0,58323185478885.0,34911724747755.0,32327976614145.0,49492686771660.0,84081886068.08809,914719735.8415567,77162269459.58589,-824201307818.1526,445594371024.15625,-222865684464.0,889466883280.8259,0.0006409437806332628,6.972773246729789e-06,0.0005881965667328199,-1.856436785069556e-06,1.0036598750116137e-06,-5.019842250237715e-07,2.003441423303365e-06
gatto,5455470.0,769822050.0,789200010.0,116081726790.0,110127404370.0,131906720280.0,18510324266640.0,16356934283130.0,18356134297920.0,24009297666480.0,7452041599.5026655,-1236707165.4351678,17739351421.954742,26900333111.53113,-86673884964.64844,100570029384.17188,-205037231016.20294,0.00025038650998495434,-4.155301428367804e-05,0.0005960372379344092,3.8696993829602384e-07,-1.24683169452163e-06,1.4467321985890144e-06,-2.9495264726188933e-06
gatto,8143680.0,1307234295.0,1138575765.0,242251977525.0,184507368285.0,205734148665.0,48270730031325.0,34532707033365.0,33386177612835.0,41116034874495.0,32412997846.9985,1741679129.2545805,46548771458.95367,-1021832769640.2252,104070838108.75,-125551983793.01562,-663912501906.4357,0.0004887399052374067,2.6261936541753046e-05,0.0007018863932042444,-5.39918335253888e-06,5.498918739896834e-07,-6.633944427248637e-07,-3.507996058002479e-06
gatto,3568215.0,440119800.0,528849090.0,82980517470.0,68103967410.0,92090963670.0,17526993776640.0,13534170311970.0,12423410556420.0,17570394364050.0,28694147856.050167,2873325276.3331647,13709655370.52026,213268571195.9985,526718170311.4961,212776548218.90625,-142355531325.9986,0.002253675080924382,0.0002256746430369023,0.001076773871508715,8.867461732732888e-06,2.1900335304820148e-05,8.84700398363032e-06,-5.918979151016299e-06
gatto,9880230.0,1380051585.0,842641635.0,245129630085.0,125811235725.0,106788610065.0,47864837530845.0,23001537630525.0,16611028489725.0,16464707896485.0,52366670390.63941,8112667577.422307,34923387794.3167,-1003351517063.4923,-170820885356.6328,311212238134.5547,1400247841806.8005,0.0005364396272624098,8.310546267066419e-05,0.00035775215402032923,-3.2699075591192184e-06,-5.567027056657599e-07,1.0142360206370172e-06,4.563386734057919e-06
gatto,9484215.0,1380341775.0,1396127805.0,239601027615.0,197808754785.0,246454373445.0,45635098497645.0,34134944276115.0,34511276901195.0,48317895363255.0,38704757780.31672,-5385029042.1859,40936800520.501976,-502920923126.0375,431860186726.53125,227481168545.78125,-13760376227.996367,0.0004302903167518167,-5.986669301566527e-05,0.00045510448515791207,-1.8154998931017466e-06,1.558976942067746e-06,8.211868271665164e-07,-4.967373680873179e-08
gatto,6371430.0,826203570.0,715603950.0,119246075850.0,93191911635.0,96947949690.0,18549314614770.0,13409687584935.0,12705632776695.0,14619465409500.0,12109634096.618914,397273979.70103943,16575252625.824062,-54292333717.43774,-86406896343.74219,44844885080.25,7522997021.104116,0.00029830270297426345,9.786249610898722e-06,0.00040830652861304005,-5.298418027689289e-07,-8.432495454829191e-07,4.3764364375174367e-07,7.341733226337358e-08
gatto,5998875.0,747464925.0,534808185.0,142401379665.0,69236908440.0,77241763635.0,30467371050615.0,13733520370650.0,10615519391040.0,13131907471545.0,49266614545.66419,2599353916.7917128,29562858049.703716,446713966752.8887,390472689032.8789,527657823141.5156,974553912788.9451,0.0013690304089862889,7.223135968693533e-05,0.0008214985344502698,5.068214648573815e-06,4.430126545649689e-06,5.986567037783596e-06,1.105684797035713e-05
gatto,9587235.0,928182405.0,1156208250.0,142965165795.0,105639602760.0,193753307460.0,27038414419365.0,15325746377940.0,17928093818340.0,36784885310490.0,53103743085.36746,-6298005337.208542,54316074788.84273,2914913601685.68,-696194116228.6172,689046331126.2109,317586855096.7078,0.0005777479169441314,-6.85198302994554e-05,0.0005909376108457871,1.024217647836807e-05,-2.4462279079185853e-06,2.4211126261462685e-06,1.1159097872504086e-06
gatto,4336530.0,725107545.0,683710335.0,131268122505.0,114507093120.0,125103368475.0,25466882819265.0,20859291348210.0,20771014087530.0,24719020768485.0,10023497928.223862,184461314.62160352,17307545043.405556,165608759947.11636,101477936403.77344,-205580701521.75,-462670770367.3794,0.0005330090642255021,9.808906371439614e-06,0.0009203452181748475,4.228900016810072e-06,2.591288329800946e-06,-5.2496029340402836e-06,-1.181452254825732e-05
gatto,5670690.0,728331255.0,713236020.0,103580623875.0,92886763080.0,105913883820.0,15869924127135.0,13303710910170.0,13980156473670.0,17392451899110.0,10035320391.671686,1280259187.5627296,16205996380.29859,-11578965248.532299,-53100603654.1875,54753064286.63281,-5606833664.377014,0.0003120753238373234,3.981310859650515e-05,0.0005039691181843468,-1.512098159155985e-07,-6.934412817738281e-07,7.150207806907542e-07,-7.321969347539873e-08
gatto,1132200.0,160906020.0,155377365.0,23765242140.0,21980152890.0,21663375825.0,3652488459780.0,3234182416500.0,3048142477560.0,3065203151835.0,897597490.4324343,-101770268.66216028,340177137.185812,19889796488.510384,1688330180.7597656,-2680690965.7285156,-1136635403.6070437,0.0007002213180108897,-7.939161196028807e-05,0.00026537427510260034,1.4582180278797242e-05,1.2377972333801933e-06,-1.9653453446131216e-06,-8.333228736772615e-07
gatto,11907480.0,1343311950.0,1597568115.0,218312863890.0,183351490770.0,283048072965.0,41146835410830.0,29953167304470.0,32629835693370.0,56080079038155.0,66770556448.559616,3125923326.80679,68710204493.69849,1453327492012.5913,-42083644040.140625,-140289447469.10938,-332112301204.9975,0.0004709179817648786,2.204644655531194e-05,0.0004845978908645532,2.970392482920179e-06,-8.60129190411264e-08,-2.8673146450852215e-07,-6.787898036790871e-07
gatto,1949220.0,165737250.0,312602460.0,15813487890.0,25154568075.0,53468746800.0,1621105751790.0,2306445206565.0,4079427901125.0,9619409576040.0,1721268418.8461518,-1425229004.6703336,3335720257.048662,-16185361732.189163,12754323090.783203,-9747702312.123047,-25458883778.602528,0.0004530299172204957,-0.00037511370738962084,0.0008779462025652586,-3.0511971005083356e-06,2.4043919609253376e-06,-1.837596312241669e-06,-4.799402920539117e-06
gatto,2947035.0,523575435.0,400434660.0,95692675215.0,70080242400.0,61526917650.0,17935080217815.0,12660576542370.0,10692326820570.0,10241594725860.0,2673340142.4816117,-1061685435.4607607,7117004999.042146,-15749856484.385473,35372214359.0,49863673693.03125,-52582745410.35431,0.0003078106431410259,-0.00012224335822798679,0.0008194579698936039,-1.0563634505263015e-06,2.3724606284555085e-06,3.3444217380970814e-06,-3.526793430460597e-06
gatto,8124045.0,1243220370.0,841382445.0,228350763450.0,132981306345.0,134020772535.0,45403710113760.0,25272530700915.0,22218536501205.0,25451536447515.0,38101092456.924904,4224782398.566349,46881371072.52927,-1201943738415.3887,329907322707.72656,834279039946.9766,1860695861058.2478,0.0005772883423263202,6.40117505899626e-05,0.0007103226508017516,-6.389300856286283e-06,1.753723632896963e-06,4.434866303594588e-06,9.891099956160472e-06
gatto,3334890.0,303808275.0,228659265.0,32944631925.0,20466543525.0,18962727945.0,3899563389495.0,2167870989045.0,1691158220355.0,1773677493315.0,5267716656.887525,-364301529.08510214,3284531821.4876127,-61467894019.51129,-24627019406.13965,13612086447.49707,23070817040.940735,0.00047365200484905613,-3.2756535869317096e-05,0.0002953319594750837,-3.0265269825676662e-06,-1.2125734893282713e-06,6.702254498798441e-07,1.1359499361101457e-06
gatto,6758265.0,1018405740.0,858785175.0,172250057100.0,130290397425.0,127012557045.0,31484981055720.0,22115057602185.0,19292995401225.0,20761266236445.0,18786076142.61708,879705235.968584,17885143899.794743,-133214208508.95781,-38200542327.0,-70150728254.20312,76150471251.0311,0.00041130656762959037,1.9260463887463566e-05,0.000391581354889637,-1.1219215918081834e-06,-3.217225379720797e-07,-5.908049718597889e-07,6.413344258030491e-07
gatto,2405160.0,302215035.0,319747305.0,45660473655.0,38260606470.0,45372117615.0,7508369167095.0,5612499965940.0,5194925601300.0,6750020658495.0,7686315021.041669,-1916530590.2083313,2864201694.743956,-160609848842.67932,23930108877.273438,3368644297.9765625,-43395943843.68186,0.001328710095778801,-0.0003313048628774005,0.0004951259085445718,-1.7902440626490677e-05,2.6673790956647935e-06,3.754872753498678e-07,-4.8371461257834895e-06
gatto,4748865.0,720180690.0,764614695.0,131528527230.0,115350785610.0,137574804435.0,26349858525660.0,21075685978680.0,20809493653320.0,26969273902965.0,22310803363.58643,-605498392.4383775,14464201836.285769,-363877286343.3248,81931001091.60156,140813527163.78906,160594421932.7235,0.0009893172034069367,-2.6849323465071243e-05,0.0006413791326556452,-7.4042383041024e-06,1.667146258762409e-06,2.865298139489154e-06,3.2678032263259653e-06
gatto,4952865.0,616746315.0,592503975.0,86763059715.0,75558918420.0,80626659135.0,13148641459965.0,10697962113510.0,10481020916040.0,12055687703145.0,9963870343.579784,1778461410.9553182,9746277701.062147,-136832299653.40688,-124294662609.0039,15626478068.722656,78572924703.8498,0.0004061767743964427,7.249890799269944e-05,0.00039730661906296224,-2.506382787796185e-06,-2.2767285485023633e-06,2.862331172137534e-07,1.4392349362202032e-06
