Clase,m00,m10,m01,m20,m11,m02,m30,m21,m12,m03,mu20,mu11,mu02,mu30,mu21,mu12,mu03,nu20,nu11,nu02,nu30,nu21,nu12,nu03
Ships,35445.0,2359515.0,8232675.0,172532745.0,546668745.0,1917394215.0,13724573025.0,39860945925.0,126992940405.0,447789917715.0,15463735.683453256,-1366807.3381294308,5222183.525180038,180563082.2447062,-30604691.730758667,-9893563.143798828,18201013.59089545,0.012308480911133884,-0.00108792095098763,0.004156637668276701,0.0007633812837468673,-0.00012938995375832784,-4.1827824600979693e-05,7.694991106588349e-05
Ships,27795.0,6790395.0,6470880.0,1660061985.0,1580772285.0,1506791940.0,406117158285.0,386437766355.0,368075413215.0,350943296100.0,1149797.339449543,-81508.76146788822,323583.30275235936,-2350937.65507109,2977935.3510742188,-53184.9814453125,408308.9790193057,0.0014882912986171474,-0.00010550448874041954,0.0004188444322672466,-1.825258653978508e-05,2.3120571737885495e-05,-4.129260826434273e-07,3.170094689004335e-06
Ships,6339810.0,1062694395.0,894288060.0,197532220035.0,149913852045.0,161528058330.0,39163137582735.0,27907136224755.0,27463291008375.0,31745140955730.0,19400796985.347713,11109079.923169471,35380565856.477356,-451711993644.268,39689573115.734375,384430339429.1172,-1021369258690.5078,0.00048268864904158474,2.76392087616784e-07,0.0008802626793367167,-4.463453508607431e-06,3.9218034249953274e-07,3.798630480224382e-06,-1.0092347038445228e-05
Ships,2347785.0,305180940.0,374761260.0,42624009390.0,50058847275.0,66573543090.0,6364739361000.0,7245761484345.0,9090874582545.0,12613757232690.0,2954531077.768007,1344849356.7986364,6752902785.718478,56083161495.389885,92349972225.85938,7857467151.214844,-168775070880.9929,0.0005360087944849696,0.00024398155359600722,0.0012251065181489254,6.6402843719475376e-06,1.0934299368475716e-05,9.303294417807026e-07,-1.99830829015857e-05
Ships,8477220.0,1055433525.0,1043191740.0,190440335475.0,123373542825.0,199694347440.0,38563327172805.0,21813380123505.0,23303936214015.0,42954876131160.0,59036417009.52127,-6506245053.465283,71321012030.01564,152722990299.44073,-1786479197.734375,42821503674.55469,827566110846.2621,0.0008215104337021707,-9.053645980552725e-05,0.0009924544627328323,7.299124707083512e-07,-8.538160774161753e-09,2.0465778914659851e-07,3.955205587959919e-06
Ships,3705150.0,462570765.0,550545000.0,72874920255.0,61796839740.0,88201968360.0,12713224126695.0,9306191665380.0,8808850977690.0,15098865767520.0,15125109145.413282,-6936145919.66965,6396968015.884369,-161470346639.13876,209662152846.7578,-141483305160.0664,91972609789.18604,0.0011017598142780477,-0.0005052503599670295,0.00046597497084909753,-6.110521700686525e-06,7.934244035816247e-06,-5.354152167627072e-06,3.480519115014843e-06
Ships,5786205.0,898932630.0,758805795.0,148975225860.0,114891702225.0,116859848325.0,26005645922430.0,18664869215505.0,17375481788595.0,19751619179835.0,9318944535.934067,-2994768952.324494,17349679824.99317,-34374821424.82321,58706172043.6875,5852692361.1953125,-123930562531.51463,0.00027834222492156423,-8.944904115500995e-05,0.0005182076645637352,-4.268309568946236e-07,7.289524876173639e-07,7.267267661017957e-08,-1.538841465969519e-06
Ships,3409860.0,459117045.0,442122570.0,74873318535.0,59438767785.0,58641421800.0,13553976773205.0,9730925777475.0,7878422170335.0,7938631407870.0,13055982629.850811,-90364750.12039785,1315793503.4116125,-43081488515.36082,47182743735.21094,6142457885.425781,-6029113472.611051,0.0011228880678158387,-7.771877654720357e-06,0.00011316565490156308,-2.006546965659659e-06,2.197565463403809e-06,2.860887740055404e-07,-2.808096878958118e-07
Ships,1574880.0,252865395.0,273649170.0,41792427105.0,43855118790.0,48305119200.0,7097946583455.0,7233716584080.0,7720574901090.0,8652091160280.0,1191931836.4677837,-82454525.72700208,756183254.6016895,4926659906.8352585,-1604962408.46875,-6722303760.0234375,-4132562041.9317226,0.0004805698100018177,-3.324448139571646e-05,0.0003048822356045125,1.582828691651413e-06,-5.1563951991526e-07,-2.1597300131472357e-06,-1.3277023163145261e-06
Ships,8808720.0,1107616470.0,1248786255.0,172557495300.0,158090884005.0,200710077975.0,30143303894400.0,25003197369705.0,25395991143405.0,34818276446625.0,33284792272.17521,1067363726.5009962,23673333626.56741,75247234793.6642,271807608902.82812,-144110751260.09375,-347996735055.3837,0.00042896340112844196,1.3755830909713941e-05,0.0003050940989945684,3.2674468468064245e-07,1.1802651846049216e-06,-6.257694665948652e-07,-1.5110998268223202e-06
Ships,11273550.0,1476943425.0,1071735675.0,257970696195.0,142323466455.0,143039935365.0,50213764574865.0,25084722232935.0,19015448944845.0,21961212387855.0,64476909353.16839,1915790210.2335336,41153896178.78931,-477066463702.6156,58406145621.265625,-88412170598.47656,538217937972.39886,0.0005073209780813809,1.5073932249617832e-05,0.00032380948576371304,-1.1179622774332614e-06,1.3686954029020093e-07,-2.0718595649746776e-07,1.2612652480769168e-06
Ships,6129690.0,662308950.0,575451870.0,91676994630.0,68484437355.0,69115543230.0,14356663259160.0,10225712081715.0,8612873158605.0,9321746468010.0,20114950668.54314,6307243435.6930685,15092443418.019802,104210400088.79974,256140121242.28516,-39256545274.07422,-522386256.15536386,0.0005353551061346702,0.00016786593388037487,0.0004016821508054283,1.1202495679207591e-06,2.7534762356188332e-06,-4.2200325345521736e-07,-5.615590931875574e-09
Ships,9207285.0,1363409010.0,758850165.0,248018115300.0,122885827530.0,94152719505.0,49327605453060.0,23178449089410.0,15855552577800.0,14198114106495.0,46125360970.22959,10515769233.663277,31609464580.173927,-1059191362273.2471,-377156798635.02344,180089884372.53125,1227786636885.7458,0.0005440973429829192,0.00012404460320973045,0.00037286701565947055,-4.1176124125325126e-06,-1.4661991882161546e-06,7.00100444241141e-07,4.77302749630815e-06
Ships,13633575.0,1736515320.0,1476282465.0,300578038020.0,187550889420.0,216804704385.0,58574975088300.0,32737728568950.0,27454462209420.0,36033523506855.0,79397206389.65341,-483952293.92051655,56948619941.52304,64474475002.12487,313562072052.0781,-55254797439.96875,224171853724.86246,0.00042715522076146724,-2.6036526768097428e-06,0.00030638232035267403,9.39427859726638e-08,4.5687684347895127e-07,-8.050921872097144e-08,3.2663047624468446e-07
Ships,2186370.0,329960820.0,289007820.0,56116024710.0,47902491030.0,45223880760.0,10250983411230.0,8795142085380.0,8039007070110.0,7986426773400.0,6319264447.522746,4286242511.399583,7021051403.051089,-125260722313.16216,83645789664.3789,80782255657.89062,152284926139.46533,0.0013219627285415737,0.0008966633526124933,0.001468773517406221,-1.7721715601155388e-05,1.1834091870875501e-05,1.1428962997753156e-05,2.1545062981829693e-05
Ships,769335.0,63999645.0,163349430.0,6213804555.0,13592878785.0,34731194310.0,666960540405.0,1320587349345.0,2890937177445.0,7394632700550.0,889785031.4816049,4122871.188268328,47946724.32549162,2005562532.3489435,552310284.6254883,-41451608.86230469,-45734638.33231091,0.001503329273369328,6.96576445811215e-06,8.1008009452192e-05,3.863202567908282e-06,1.0638843094801618e-06,-7.984590817681045e-08,-8.809606751119716e-08
Ships,721395.0,91971870.0,113013960.0,11843084340.0,14417008695.0,18154431240.0,1539703672080.0,1858149415515.0,2317737702555.0,2987162465550.0,117434908.97136717,8667581.871685116,449629910.7953327,-135153639.98510364,598133202.7851562,482793065.60058594,2205431626.8857594,0.00022565811691698946,1.6655270741217042e-05,0.000863990442606527,-3.0577003782394e-07,1.3532096661216783e-06,1.0922654687368975e-06,4.98954310106112e-06
Ships,10241055.0,1325609850.0,907616655.0,239895087750.0,119431947135.0,114906954285.0,48424605037050.0,22366396063305.0,15354918286905.0,17088034523715.0,68307153263.07239,1949365712.2802002,34469148567.38702,-311053708068.6544,600965267992.5781,135749557902.125,794692467525.545,0.0006512935679323215,1.858677004246154e-05,0.000328655692436523,-9.267735627835619e-07,1.7905548401426875e-06,4.044610244462277e-07,2.367758204905734e-06
Ships,13595325.0,1694466075.0,1450991055.0,284083541265.0,176351651265.0,211303580715.0,53906798209575.0,28964244314355.0,24933669566445.0,35330670556455.0,72892173693.72784,-4493978966.418454,56443359154.27873,329810969221.1564,-234975818118.40625,-443090642253.8828,730745655729.411,0.00039436804127755557,-2.4313744435384822e-05,0.00030537512965831407,4.83939543920796e-07,-3.4478565258509e-07,-6.501575245792693e-07,1.0722406237454804e-06
Ships,353685.0,39861090.0,25279425.0,4785669150.0,2831289735.0,1824815955.0,607920687990.0,338447306445.0,203082328185.0,133046060535.0,293235215.88320065,-17757963.01730386,17984089.552991994,2468550179.9348135,397174751.1484375,-40028791.3873291,47621360.81346158,0.002344136204016291,-0.0001419579974153751,0.0001437656636515016,3.318183168886741e-05,5.338755456866292e-06,-5.38060206075379e-07,6.401182330224436e-07
Ships,911625.0,129617265.0,114194355.0,19375058865.0,16002368175.0,14487393285.0,3025912694205.0,2358711409575.0,2001461465715.0,1860449878635.0,945731689.8125882,-234088672.4307685,182881326.8307695,2182049027.4587207,-1731188203.4648438,251445521.4013672,-124987269.15355691,0.001137982251322208,-0.0002816747681518232,0.0002200578729395364,2.749944557040232e-06,-2.1817436351899135e-06,3.1688620845294625e-07,-1.575161951830381e-07
Ships,11136615.0,1423396995.0,976469970.0,241774281945.0,124501561335.0,118032058590.0,46008180412305.0,21068927616015.0,14978767250385.0,16511537205480.0,59846559259.513405,-303365566.5531478,32414157431.362392,-191819462967.4597,-52544803204.78125,-53989361864.5625,478149737243.8272,0.0004825393940833295,-2.4460192612832947e-06,0.0002613535026938896,-4.63457223567063e-07,-1.2695410689527767e-07,-1.3044432178476231e-07,1.1552631116996584e-06
Ships,10965.0,2677500.0,1938255.0,653986260.0,473231040.0,342706995.0,159782165640.0,115572046050.0,83661717330.0,60610166385.0,178120.46511631625,-63785.58139532193,86616.97674419373,857273.3152936674,-281044.2022705078,1537.1714172363281,105448.36127110968,0.0014814825775609976,-0.0005305242576986297,0.0007204199802854352,6.809225477442414e-05,-2.232302473724225e-05,1.2209579594643412e-07,8.375644678451548e-06
Ships,349860.0,69209550.0,75485610.0,13865096640.0,14943804270.0,16296477780.0,2811524029650.0,2995923291960.0,3228612926310.0,3520325922480.0,174015032.49271137,11188081.88046646,9742179.839651227,-126640175.14098012,-29151314.369140625,4419736.646484375,2493535.287114023,0.0014216679844121737,9.140438954380176e-05,7.959165928379198e-05,-1.7491851149243977e-06,-4.026450936143885e-07,6.10464850140171e-08,3.4441320085849866e-08
Ships,1163055.0,211735935.0,148053765.0,39597249915.0,27183867510.0,19400251335.0,7577123969475.0,5130185523000.0,3597788880000.0,2614604621025.0,1050400307.4369661,230453989.10436338,553406318.4915607,-14069668504.375267,5653394014.988281,7271219920.671875,4110680370.4693613,0.0007765230198962483,0.00017036631301366618,0.00040911330910907954,-9.64457808166081e-06,3.875329400048963e-06,4.984328397789874e-06,2.8178188981079002e-06
Ships,2199375.0,278323575.0,421368630.0,38011719075.0,53983215675.0,81898860510.0,5539420939605.0,7444671236055.0,10601884534665.0,16131344019630.0,2790798404.0,660420110.5999999,1170688939.405214,22832125664.293324,-4975578583.609375,-15197263584.714844,-7874549630.11137,0.0005769390001825837,0.00013652799778153925,0.0002420153692424333,3.182717819035367e-06,-6.935781123011985e-07,-2.1184449631552205e-06,-1.0976844553649458e-06
Ships,3428220.0,566921610.0,581059830.0,106492141200.0,99821526075.0,107295665070.0,21172853708280.0,19342102918215.0,18738321948675.0,20959863117690.0,12740832391.057714,3732192738.771192,8810000194.458483,-651534039649.9805,58035123675.28125,-270226436242.07812,-212487354536.1613,0.0010840777578178232,0.00031756065944566955,0.0007496154853968893,-2.9940937862145656e-05,2.666976590688996e-06,-1.2418127747522928e-05,-9.764755625165454e-06
Ships,1694220.0,208485450.0,221853315.0,28027765020.0,27827503830.0,30095257845.0,4020248850840.0,3781672969890.0,3839282960550.0,4208233125765.0,2372193216.04154,526924087.2471389,1044194006.4847976,-12590298122.764442,-18166834042.876953,-2144413521.3203125,-6124231825.262434,0.0008264383294496885,0.0001835728470457365,0.0003637823194607609,-3.3698572428251874e-06,-4.862445406904323e-06,-5.739631711633236e-07,-1.639181755020246e-06
Ships,3597795.0,445840725.0,487325400.0,60684257145.0,59517358020.0,71102323710.0,8841916818255.0,8067466324710.0,8578243516260.0,10924167579810.0,5435430553.010841,-872272197.0954742,5093547366.389526,-25232588116.469395,63899987720.48047,3505167539.6796875,-86576044658.51099,0.0004199147436608966,-6.738747785913301e-05,0.0003935025230885011,-1.0277104292954753e-06,2.602613870169232e-06,1.4276368402358e-07,-3.526198090025819e-06
Ships,7091295.0,1132690110.0,779407245.0,203460105840.0,120581192865.0,100800639375.0,39547977660870.0,21198835662615.0,15315452422935.0,14267093956065.0,22535904365.965706,-3913258158.945118,15135658076.310556,-149939525622.95978,86575781854.86719,74816716697.32031,-139080339962.1261,0.00044815050065444176,-7.78193133340528e-05,0.0003009887082622235,-1.1197014772084512e-06,6.465208585302303e-07,5.587078380955471e-07,-1.038608475378556e-06
Ships,11861835.0,1575577680.0,1180939425.0,283548578550.0,162198766470.0,167830564635.0,56665891696110.0,30450739238910.0,23560076300910.0,28093078772565.0,74268561949.34908,5337555749.901991,50258711248.12262,-726964352325.18,803289015314.1719,204773205133.27344,1376915748658.4827,0.0005278387351993128,3.7934875836232335e-05,0.0003571968257046483,-1.500145620909855e-06,1.657647303879779e-06,4.2256491116492316e-07,2.8413692144671776e-06
Ships,961860.0,147097005.0,120749385.0,24142864755.0,17923336470.0,15520624215.0,4185774833595.0,2870165364240.0,2232601148610.0,2041839255585.0,1647357217.5516965,-542836246.4992048,362062700.97693664,-10247168894.483767,5364978348.62793,-4671481415.161133,2515938547.0053587,0.0017805905084602434,-0.0005867392074204675,0.0003913452419173205,-1.1293387581351267e-05,5.912733602861675e-06,-5.1484318004062496e-06,2.772811635561969e-06
Ships,83130.0,4802160.0,5566140.0,285953430.0,313770105.0,382280700.0,17495990130.0,18215429025.0,21102904695.0,26809533630.0,8547671.9631902,-7768387.269938633,9588356.687116586,-10189350.311642054,-33659723.17494202,60041419.713012695,-70872563.65877761,0.0012368934387115243,-0.0011241268131177834,0.0013874860342550997,-5.113897774741262e-06,-1.6893362008181172e-05,3.0133980408138518e-05,-3.5569985769428655e-05
Ships,4288335.0,587626845.0,612657390.0,94283577345.0,84167948685.0,91854975450.0,16674741243915.0,13603462157865.0,12624923165295.0,14320778114370.0,13761577789.309034,216035144.74847117,4327047356.319796,-16330271641.343409,74335698041.74219,-23613032808.851562,-38553560317.1793,0.0007483259749273846,1.1747541799899637e-05,0.0002352958346092054,-4.2881665760616006e-07,1.95198134330963e-06,-6.200547074429031e-07,-1.0123780692156495e-06
Ships,1193910.0,170850000.0,148305450.0,25698614400.0,21362540595.0,19249948980.0,4007669826810.0,3240077430765.0,2792284144755.0,2594655883560.0,1249767753.267835,139846981.15976134,827700653.3233654,-27520356312.362072,7815127550.544922,2849495428.7695312,-2170830068.977674,0.0008767709161183378,9.81092410707694e-05,0.0005806709752180251,-1.7669533269619316e-05,5.0177277755173e-06,1.8295277033769595e-06,-1.3937884266876623e-06
Ships,12396315.0,1564013175.0,1308041370.0,270163885845.0,163914940440.0,192634046160.0,52644363166275.0,28311773693010.0,23990053739070.0,32398301699640.0,72836114521.53973,-1117485415.9942634,54611397846.24896,179323166422.63522,86449026909.90625,-78288493183.20312,546800914074.7182,0.0004739816878494077,-7.272046663930989e-06,0.0003553841757899608,3.3143997703942555e-07,1.5978227501610356e-07,-1.4469929848292465e-07,1.010642885810572e-06
Ships,2203710.0,274949670.0,352379145.0,40544375760.0,43068547830.0,58013203545.0,6556868564790.0,6273592676610.0,7001981144940.0,9757958620215.0,6239807085.760243,-896642522.9194591,1666832275.2181225,-58760775619.98071,14180443013.845703,50615076289.14844,-51570277824.03437,0.0012848791391503705,-0.0001846334761860678,0.0003432282423887433,-8.150822087510279e-06,1.966996978995498e-06,7.020916205168775e-06,-7.153414077881071e-06
Ships,2815455.0,430240845.0,317617035.0,67622349165.0,49278338175.0,43113415845.0,10904004710175.0,7885935710655.0,6756424640265.0,6524365020135.0,1875539251.0379522,742019347.3879198,7282411292.559552,-2851847656.3670163,30543206219.632812,675237753.09375,17569111765.84365,0.00023660775606395708,9.360909543446547e-05,0.0009187091092408547,-2.1441484297692327e-07,2.2963767896133185e-06,5.0767437201089543e-08,1.3209255172193462e-06
Ships,11664465.0,1452109485.0,1131037710.0,247779802245.0,138206270625.0,155714333220.0,48229438043505.0,23667705184935.0,18679459437795.0,25271137510710.0,67006662934.54168,-2596636888.0046134,46043953871.950676,700003762354.4601,288399060985.6406,-201858457212.78906,1243144872155.2805,0.0004924797085054454,-1.9084534607375393e-05,0.00033840982356408614,1.5063930851024174e-06,6.206285945629123e-07,-4.3439507109507785e-07,2.6752211058074062e-06
Ships,11014470.0,1452465975.0,1026419115.0,253694801115.0,140292881565.0,137982638685.0,49260441501075.0,24873921613455.0,19565515619415.0,22294562790765.0,62159719669.16553,4940128266.192885,42332444019.493324,-587878238679.331,-70349847461.51562,449173934647.09375,1546430802846.0845,0.0005123678117350763,4.0720304449755015e-05,0.00034893628579899595,-1.4600857869083646e-06,-1.7472463791223818e-07,1.1155923704562638e-06,3.840798123001257e-06
Ships,10184700.0,1287978225.0,864455865.0,215965371375.0,102544296990.0,101204613435.0,40976602799235.0,16705573098330.0,11267644309140.0,13994749866885.0,53084981370.95957,-6776579480.935775,27831422027.015648,238702238031.28998,88848177697.3125,-380536846903.40625,680170777267.1133,0.0005117704282649951,-6.533021004369226e-05,0.0002683112700079328,7.210840486273882e-07,2.6839716382862557e-07,-1.1495453602786897e-06,2.0546950119735206e-06
Ships,2073150.0,350024475.0,278931495.0,60033851085.0,47295151410.0,40075330545.0,10452808857675.0,8149986576360.0,6820450329180.0,6076647936795.0,936760619.2712154,201188069.99077308,2546556021.7214007,552389895.3077384,4809753218.40625,113203191.78125,-529893085.14430726,0.0002179551689078682,4.681022971610562e-05,0.0005925046766797744,8.926247213278576e-08,7.772235992557086e-07,1.8292870375709556e-08,-8.562713972111825e-08
Ships,115770.0,18115200.0,18261060.0,2900796360.0,2834354070.0,2891346570.0,475463427300.0,450013043160.0,445288953960.0,459467586870.0,66206474.537444785,-23059371.409691777,10925801.894272922,839662285.2859633,-329585567.8215332,137841796.96411133,-47716260.71661458,0.004939788968636652,-0.00172050285578742,0.0008151945266367269,0.00018412576463904757,-7.227333625978802e-05,3.0226707463219712e-05,-1.0463484122274988e-05
Ships,4497690.0,613195695.0,626324625.0,91031745435.0,86405092500.0,97848906765.0,14345478663615.0,12976641427050.0,13495562150700.0,16309232283555.0,7431283783.23365,1014689043.4502281,10630237652.324255,-91696165571.15378,23363248899.320312,-127337128266.64844,-277313044992.3921,0.00036735403028570116,5.015958486731154e-05,0.0005254893714712745,-2.1373585289566894e-06,5.445771803876742e-07,-2.9681186280617168e-06,-6.463927888516849e-06
Ships,7654845.0,681467100.0,930181350.0,89760008670.0,90964619235.0,141681881610.0,13997638489290.0,12999704993595.0,14193909091725.0,23708126044560.0,29092887600.61062,8155889984.625242,28650547352.046707,826870917647.7402,640339463377.7969,-401351099175.0625,-471364661634.76013,0.000496494025179238,0.00013918696222167478,0.0004889451254782791,5.10031165159818e-06,3.949746878672108e-06,-2.4756169842417507e-06,-2.907475186969373e-06
Ships,1873995.0,199361550.0,192372765.0,26889331290.0,21361997190.0,22355125545.0,4231606875330.0,3130147835760.0,2677590242460.0,2881930789095.0,5680615355.110898,896770437.4282204,2607324342.891549,162390399973.70627,179052396306.82617,115267025838.58594,51787859577.315796,0.0016175530309197302,0.0002553550361046954,0.0007424346007938227,3.3778416154773e-05,3.724423584731983e-05,2.3976402350934276e-05,1.077226161676283e-05
Ships,1050345.0,83984760.0,167260110.0,7488217800.0,12857553900.0,27233401260.0,725951343060.0,1106453635320.0,2014894966440.0,4527010823100.0,772862452.7021116,-516432929.01675266,598396192.8914785,3604390423.366905,-3405641139.4682617,1810302091.7441406,-299076518.656839,0.0007005485912607231,-0.0004681122231238477,0.0005424064896415426,3.1878794941024113e-06,-3.0120969921568587e-06,1.6011098240048767e-06,-2.6451626738678134e-07
Ships,2141490.0,284687100.0,330454755.0,44359392000.0,43847417790.0,51377086605.0,7607128791060.0,6824820816000.0,6805496319300.0,8046109456335.0,6513431987.854248,-82839125.58704825,384392218.3299612,-21730925110.574497,1718417927.1015625,1054259740.65625,-554800483.0673262,0.0014202924590778513,-1.8063562436405764e-05,8.381900203153971e-05,-3.2380838328340985e-06,2.5605818801943996e-07,1.570932394482226e-07,-8.266976511711716e-08
Ships,409530.0,90929430.0,14168055.0,20213228310.0,3149050080.0,634444845.0,4498536852450.0,700802221020.0,141520021380.0,32022834465.0,23837446.99875405,3265484.5890409998,144288366.88356167,-64909630.1095681,57494801.29174805,425988579.45617676,90081079.0223313,0.0001421308317943298,1.947045926840327e-05,0.0008603197147948758,-6.047763935438664e-07,5.356909061729359e-07,3.969023338131846e-06,8.393039677734201e-07
Ships,1339770.0,161129910.0,204285345.0,19926052920.0,24443605125.0,32349052395.0,2528919383070.0,3007509320235.0,3857544732765.0,5287779670065.0,547467120.4910538,-125148656.74533772,1200047579.4204388,791592956.6201954,-671346337.9648438,5191098967.691406,-10698125744.945847,0.0003049983879276886,-6.972133509023653e-05,0.0006685562720761415,3.8100116102800324e-07,-3.231253285888295e-07,2.49852492642964e-06,-5.1491088893096286e-06
Ships,2117520.0,164995200.0,253185675.0,15075148140.0,21608562555.0,33645377025.0,1522822200840.0,2090331978795.0,3052274909385.0,4795098175095.0,2218874752.7167635,1880568919.1618505,3372706152.845014,2395262918.3589125,-5223788051.443359,-19050005458.45215,-34310406865.761818,0.0004948547538870948,0.00041940558768363627,0.000752182912152255,3.6710000361150375e-07,-8.006021375993436e-07,-2.9196198125040492e-06,-5.258441730047275e-06
Ships,1127100.0,136956165.0,164262840.0,21846133305.0,19669360740.0,24341927700.0,3963232263795.0,3124488958890.0,2868785425110.0,3668441872290.0,5204317022.942309,-290543987.5384599,402365456.30769217,43891265352.65582,11256486967.601562,-4363279905.780273,3583776097.414879,0.0040967441699535714,-0.00022871096857014878,0.00031673480498067635,3.254407836096313e-05,8.346352993002036e-06,-3.2352433228707725e-06,2.657264246207457e-06
Ships,8162550.0,1026519585.0,1267125345.0,158617958295.0,156241048470.0,221421198375.0,27160662090525.0,24381018353400.0,26773900310460.0,41533191679185.0,29523195213.784893,-3112215313.055787,24717148789.837387,-212734326034.48907,540510768813.0625,-105697714859.0,-513455968512.5201,0.00044311009981959126,-4.671086676229089e-05,0.0003709767248501158,-1.1175653685940156e-06,2.839485887574503e-06,-5.552658466917694e-07,-2.69735787074843e-06
Ships,10538640.0,1428778005.0,1039942785.0,251944052205.0,145144642380.0,150927611685.0,49123421764575.0,25698712663740.0,21258991767330.0,25769018375355.0,58237218346.762115,4154213096.2931876,48307065193.844,-824980835148.3145,-289298684440.2578,-22913658454.9375,1341839094648.6824,0.000524362329966144,3.740413639569506e-05,0.00043495218312189157,-2.288139174348596e-06,-8.023891280289688e-07,-6.355255456202283e-08,3.721679907371575e-06
Ships,2003025.0,229180995.0,290428935.0,32650439445.0,32933595015.0,42501059355.0,5195047379355.0,4667597122455.0,4780101892845.0,6273710885175.0,6428136443.694458,-296540554.99554896,390268783.12284684,-11714199514.791431,1300178387.9628906,3233328353.9785156,-1911285759.7951791,0.001602183839563062,-7.391138771719467e-05,9.727272326627788e-05,-2.062987953950523e-06,2.289744466932967e-07,5.694215329866791e-07,-3.365965804181397e-07
Ships,7013775.0,1048955760.0,932712225.0,183796757490.0,136257438225.0,140110527495.0,35402309753850.0,23655711438945.0,20163584383425.0,22691172829695.0,26918587540.553734,-3235753506.437905,16075739572.026913,-137393521763.31462,181739423982.03125,69741745553.64844,-216730474200.07245,0.0005472031750225749,-6.577665301516145e-05,0.0003267889045588542,-1.0545973640987117e-06,1.3949851130131225e-06,5.353197158394633e-07,-1.6635674220870644e-06
Ships,2620635.0,449389050.0,234031860.0,81251065140.0,40758069585.0,23327139900.0,15353600290080.0,7499404108635.0,4135978624845.0,2487865672350.0,4189391820.402849,626057597.3966179,2427277273.1711593,-16213741729.055906,28686225536.414062,23999624774.476562,-28858087055.320877,0.0006100113371464086,9.115934925414909e-05,0.00035343236405370346,-1.4583672682172495e-06,2.5802219543212158e-06,2.1586792120827993e-06,-2.59568027467861e-06
Ships,9040770.0,1047091710.0,746108070.0,172415127270.0,79522594305.0,91903097520.0,32957889665700.0,12366074980695.0,9123466252395.0,13976435524380.0,51142155039.67847,-6890794694.067519,30329000167.76951,1142512923434.0203,-266668673582.66406,-383292184839.84375,1386018305705.3364,0.0006257029216621431,-8.430599706459197e-05,0.00037106265860994346,4.648871792184477e-06,-1.0850717300873398e-06,-1.5596114404649104e-06,5.639692359433486e-06
Ships,4393395.0,541233675.0,541415745.0,79096773375.0,70863541455.0,72318100725.0,12730495421025.0,10829651521515.0,10009140002865.0,10287999704655.0,12420799338.063734,4165137744.609093,5597259795.854081,-73941029316.70752,56009702212.66797,73513059587.14844,-3596554200.0962996,0.00064350072835847,0.00021578878294536,0.0002899846183333616,-1.8276156294474946e-06,1.3844033293899786e-06,1.8170374136192783e-06,-8.889676988531974e-08
Ships,4645080.0,568119600.0,757354590.0,86945724630.0,94738830375.0,131355009930.0,15075427259430.0,14741979797655.0,16717418180595.0,23567112938700.0,17461478954.110672,2110073339.8221347,7872534925.464422,170196956369.2789,49812671795.515625,-36115269362.69531,-416741077044.11005,0.0008092722129225696,9.779376223712013e-05,0.0003648616349843026,3.659896418159117e-06,1.0711661534521466e-06,-7.766187351470103e-07,-8.961553765181313e-06
Ships,272340.0,22217895.0,25629285.0,1820391195.0,2091867510.0,2504515905.0,149787761175.0,171520010460.0,204645891540.0,252426956925.0,7822867.794943923,993003.6657304558,92603407.34550577,1186525.7805898401,45200845.16125488,136927190.1796875,-696602427.0453821,0.00010547344336787074,1.3388378615985551e-05,0.0012485447148475148,3.065480769949285e-08,1.1677986597004287e-06,3.5376194537497334e-06,-1.7997260399568123e-05
Ships,1511895.0,231508380.0,192980175.0,36145669620.0,29666582445.0,25873108095.0,5748472807590.0,4656998918025.0,3992394670185.0,3610279406535.0,696031906.91516,116562313.72996895,1240876397.0113,520829352.1621869,7623165343.0078125,827946277.3417969,-8970618410.010508,0.0003044990114726724,5.099350899450842e-05,0.0005428567749492097,1.8530680777271967e-07,2.7122596469880104e-06,2.9457648848818866e-07,-3.1916723863684812e-06
Ships,8283675.0,1044994590.0,730198875.0,188504955090.0,93172688715.0,110194339065.0,38017428338340.0,18012070629225.0,14313905392875.0,20936523849735.0,56677753620.93368,1057308283.1160622,45827931999.14269,-62596538505.1391,1128758692158.3672,226368302239.53516,3143600878308.368,0.000825974283569705,1.5408328592200083e-05,0.0006678580374521462,-3.1695141078313386e-07,5.7153585239213795e-06,1.1461936149314888e-06,1.5917313594539022e-05
Ships,1028415.0,59960190.0,137780325.0,3793449360.0,8033376945.0,19040832915.0,255203337000.0,511017770025.0,1111115728155.0,2702637769185.0,297560652.7795684,302295.8926353244,581924831.0984396,-665675932.8649313,2760950423.8085938,887600216.0634766,-4253643336.23269,0.0002813446738363543,2.8582186025300554e-07,0.0005502120333226657,-6.206429827831637e-07,2.574172238696056e-06,8.275540971501418e-07,-3.96588453563763e-06
Ships,10236975.0,1290100335.0,841933245.0,226710583305.0,105443134185.0,96393083715.0,44951568481815.0,19123182679515.0,12008807926845.0,12827502206355.0,64127508288.49247,-660315459.2686485,27148840270.405273,217529439888.5813,643951198788.9922,-30380067431.933594,434039866022.5682,0.00061192906301757,-6.300981140082582e-06,0.0002590645548544409,6.487672745924027e-07,1.920542177752259e-06,-9.060655679453888e-08,1.2944954075556126e-06
